Pair,SSIM,Category,Sub-Category,Timestamp
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart3/plot_3_0_vary_marker_color_montage.png,0.7515653543995864,data-distribution-plots,swarmchart3,2021-08-20 14:10:47
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_5_0_specify_bin_edges_of_histogram_montage.png,0.7519853796295826,data-distribution-plots,histogram2,2021-08-20 14:10:18
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_4_1_change_jitter_type_and_jitter_width_montage.png,0.7552919187851487,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_2_0_adjust_number_of_histogram_bins_montage.png,0.7553301463864106,data-distribution-plots,histogram2,2021-08-20 14:10:17
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_2_0_plot_multiple_lines_using_matrices_montage.png,0.7559829994590195,line-plots,plot3,2021-08-20 14:11:57
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart3/plot_3_0_vary_marker_color_montage.png,0.7586745331488697,scatter-and-bubble-charts,swarmchart3,2021-08-20 14:12:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar3h/plot_1_0_specify_bar_width_for_3_d_horizontal_bar_graph_montage.png,0.7602584662772186,discrete-data-plots,bar3h,2021-08-20 14:11:00
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_0_0_plot_one_line_montage.png,0.7605761859795951,line-plots,semilogx,2021-08-20 14:12:01
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_1_0_plot_multiple_lines_montage.png,0.7611412912352777,line-plots,semilogx,2021-08-20 14:12:01
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_5_1_specify_y_coordinates_only_montage.png,0.7614634986426455,line-plots,semilogx,2021-08-20 14:12:03
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_9_0_compare_different_bar_styles_montage.png,0.7635198813916433,discrete-data-plots,barh,2021-08-20 14:11:06
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar3/plot_0_0_create_3_d_bar_graph_montage.png,0.7640452710108789,discrete-data-plots,bar3,2021-08-20 14:10:58
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_4_1_specify_appearance_of_one_arrow_montage.png,0.7663449143007928,polar-plots,compass,2021-08-20 14:12:20
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar3h/plot_0_0_create_3_d_horizontal_bar_graph_montage.png,0.7671166423071599,discrete-data-plots,bar3h,2021-08-20 14:11:00
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_3_0_specify_appearance_of_whole_plot_montage.png,0.7672581430747607,polar-plots,compass,2021-08-20 14:12:19
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_0_customize_bubble_color_montage.png,0.7676860162359339,data-distribution-plots,bubblecloud,2021-08-20 14:10:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_0_0_create_compass_plot_using_cartesian_coordinates_montage.png,0.7676980567255359,polar-plots,compass,2021-08-20 14:12:18
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_4_0_specify_appearance_of_one_arrow_montage.png,0.7676980567255359,polar-plots,compass,2021-08-20 14:12:19
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour/plot_6_0_contours_over_discontinuous_surface_montage.png,0.7689896564345211,contour-plots,contour,2021-08-20 14:09:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar3/plot_1_0_specify_bar_width_for_3_d_bar_graph_montage.png,0.7696451534719557,discrete-data-plots,bar3,2021-08-20 14:10:59
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_9_0_plot_duration_data_with_custom_tick_format_montage.png,0.7714444076117115,line-plots,plot3,2021-08-20 14:12:00
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour3/plot_2_0_contours_at_specific_levels_with_labels_montage.png,0.77160047892881,contour-plots,contour3,2021-08-20 14:09:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_7_1_modify_line_after_plotting_montage.png,0.7728145233616439,line-plots,plot3,2021-08-20 14:11:59
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_6_0_vary_transparency_across_data_points_montage.png,0.7735475827647875,scatter-and-bubble-charts,scatter,2021-08-20 14:12:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_1_0_specify_number_of_histogram_bins_montage.png,0.7759092878563565,data-distribution-plots,histogram2,2021-08-20 14:10:16
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart3/plot_1_0_specify_marker_size_montage.png,0.7765369538087301,data-distribution-plots,swarmchart3,2021-08-20 14:10:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_3_0_add_a_bubble_legend_montage.png,0.7774544672842678,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:41
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_5_0_change_marker_color_and_line_width_montage.png,0.7778015731668995,scatter-and-bubble-charts,scatter,2021-08-20 14:12:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_1_1_specify_number_of_histogram_bins_montage.png,0.7784144296719744,data-distribution-plots,histogram2,2021-08-20 14:10:16
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_5_0_specify_filled_markers_with_transparency_montage.png,0.7793720060390033,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour/plot_4_0_contours_with_labels_montage.png,0.7799451530188647,contour-plots,contour,2021-08-20 14:09:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar3/plot_2_0_3_d_bar_graph_with_grouped_style_montage.png,0.7802800385597181,discrete-data-plots,bar3,2021-08-20 14:10:59
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart3/plot_2_0_specify_marker_symbol_montage.png,0.7810793138425659,data-distribution-plots,swarmchart3,2021-08-20 14:10:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart3/plot_1_0_specify_marker_size_montage.png,0.7819823218164289,scatter-and-bubble-charts,swarmchart3,2021-08-20 14:12:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_8_0_determine_underlying_probability_distribution_montage.png,0.7823351044049395,data-distribution-plots,histogram,2021-08-20 14:10:14
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogx/plot_3_0_plot_points_as_markers_without_lines_montage.png,0.7827131741646828,line-plots,semilogx,2021-08-20 14:12:02
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart3/plot_2_0_specify_marker_symbol_montage.png,0.783520410735723,scatter-and-bubble-charts,swarmchart3,2021-08-20 14:12:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_5_1_rotate_compass_plot_montage.png,0.7842289320690394,polar-plots,compass,2021-08-20 14:12:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet3/plot_0_0_create_3_d_comet_plot_montage.png,0.7844938039615706,animation,comet3,2021-08-20 14:09:47
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet3/plot_1_0_control_comet_body_length_montage.png,0.7844938039615706,animation,comet3,2021-08-20 14:09:48
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_2_0_change_baseline_value_montage.png,0.7854330783690382,discrete-data-plots,barh,2021-08-20 14:11:02
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_1_0_plot_multiple_lines_montage.png,0.7859696417085802,line-plots,plot3,2021-08-20 14:11:57
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_5_1_specify_bin_edges_of_histogram_montage.png,0.7862485583676665,data-distribution-plots,histogram2,2021-08-20 14:10:19
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_8_2_saving_and_loading_histogram2_objects_montage.png,0.7866569825807632,data-distribution-plots,histogram2,2021-08-20 14:10:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/swarmchart/plot_5_0_specify_filled_markers_with_transparency_montage.png,0.7870848924022357,data-distribution-plots,swarmchart,2021-08-20 14:10:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_8_0_customize_one_series_of_bars_montage.png,0.7873110934591316,discrete-data-plots,barh,2021-08-20 14:11:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_2_0_create_compass_plot_using_complex_values_montage.png,0.7879044378940707,polar-plots,compass,2021-08-20 14:12:19
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_6_0_normalized_histogram_montage.png,0.7885497417749152,data-distribution-plots,histogram2,2021-08-20 14:10:19
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_8_1_saving_and_loading_histogram2_objects_montage.png,0.7891110177793241,data-distribution-plots,histogram2,2021-08-20 14:10:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_0_0_histogram_of_vectors_montage.png,0.7894770109045658,data-distribution-plots,histogram2,2021-08-20 14:10:15
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_2_0_specify_bubble_transparency_and_outline_color_montage.png,0.7894852400458057,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_5_1_histogram_with_specified_normalization_montage.png,0.7897006878111131,data-distribution-plots,histogram,2021-08-20 14:10:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_5_0_histogram_with_specified_normalization_montage.png,0.7901785050670571,data-distribution-plots,histogram,2021-08-20 14:10:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_13_1_customize_one_series_in_grouped_or_stacked_bars_montage.png,0.7903877111072358,discrete-data-plots,bar,2021-08-20 14:10:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_2_1_adjust_number_of_histogram_bins_montage.png,0.7906509439394048,data-distribution-plots,histogram2,2021-08-20 14:10:17
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram2/plot_7_0_adjust_histogram_properties_montage.png,0.7908022742554335,data-distribution-plots,histogram2,2021-08-20 14:10:20
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart/plot_5_1_display_bubbles_in_different_axes_on_the_same_scale_montage.png,0.7914935420499127,scatter-and-bubble-charts,bubblechart,2021-08-20 14:12:38
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_2_1_specify_tick_locations_tick_labels_and_axis_labels_montage.png,0.7922687061725212,line-plots,semilogy,2021-08-20 14:12:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_1_0_create_compass_plot_using_polar_coordinates_montage.png,0.7927429684370806,polar-plots,compass,2021-08-20 14:12:18
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_2_1_specify_bubble_transparency_and_outline_color_montage.png,0.7929985132848058,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_8_1_customize_one_series_of_bars_montage.png,0.7932795132971877,discrete-data-plots,barh,2021-08-20 14:11:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_0_0_plot_3_d_helix_montage.png,0.7936469937299402,line-plots,plot3,2021-08-20 14:11:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/spy/plot_0_0_plot_sparsity_pattern_montage.png,0.7946002557818471,scatter-and-bubble-charts,spy,2021-08-20 14:12:50
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_6_1_plot_multiple_histograms_montage.png,0.7950648639328325,data-distribution-plots,histogram,2021-08-20 14:10:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_2_2_specify_bubble_transparency_and_outline_color_montage.png,0.7951249441961955,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:41
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_0_0_plot_random_bubbles_montage.png,0.7968187431371021,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:38
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_3_0_display_groups_of_bars_montage.png,0.7973503685332491,discrete-data-plots,bar,2021-08-20 14:10:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_10_0_plot_line_with_marker_at_one_data_point_montage.png,0.7973519204871905,line-plots,plot3,2021-08-20 14:11:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_0_create_bubble_cloud_with_table_data_montage.png,0.7988785670420168,data-distribution-plots,bubblecloud,2021-08-20 14:10:03
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_0_create_bubble_cloud_with_vector_data_montage.png,0.79887871231678,data-distribution-plots,bubblecloud,2021-08-20 14:10:04
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/compass/plot_5_0_rotate_compass_plot_montage.png,0.7990118458930517,polar-plots,compass,2021-08-20 14:12:20
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_6_1_vary_transparency_across_data_points_montage.png,0.7995460831685729,scatter-and-bubble-charts,scatter,2021-08-20 14:12:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_13_0_customize_one_series_in_grouped_or_stacked_bars_montage.png,0.8013553820587276,discrete-data-plots,bar,2021-08-20 14:10:53
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_4_0_create_heatmap_from_matrix_data_montage.png,0.801359146675278,data-distribution-plots,heatmap,2021-08-20 14:10:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_1_0_specify_bubble_colors_montage.png,0.8015065289220707,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour/plot_3_0_dashed_contour_lines_montage.png,0.8017025570283756,contour-plots,contour,2021-08-20 14:09:50
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour3/plot_3_0_contours_at_one_level_montage.png,0.8020238130234377,contour-plots,contour3,2021-08-20 14:09:54
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/animation/comet3/plot_2_0_plot_data_in_specified_axes_montage.png,0.8037994729541552,animation,comet3,2021-08-20 14:09:48
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_5_0_specify_categorical_data_montage.png,0.8041453265951807,discrete-data-plots,barh,2021-08-20 14:11:03
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_4_0_customize_vertical_axis_tick_labels_montage.png,0.8049222131918227,discrete-data-plots,barh,2021-08-20 14:11:03
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/ezpolar/plot_0_0_polar_plot_of_mathematical_function_montage.png,0.8056635878627562,polar-plots,ezpolar,2021-08-20 14:12:21
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_12_0_bar_chart_with_colormap_colors_montage.png,0.8062658841221795,discrete-data-plots,bar,2021-08-20 14:10:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/semilogy/plot_2_0_specify_tick_locations_tick_labels_and_axis_labels_montage.png,0.8070452540944796,line-plots,semilogy,2021-08-20 14:12:07
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_8_0_specify_target_axes_montage.png,0.8074628689407242,line-plots,plot3,2021-08-20 14:12:00
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot3/plot_7_0_modify_line_after_plotting_montage.png,0.8074820812746767,line-plots,plot3,2021-08-20 14:11:59
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/plot/plot_9_0_specify_axes_for_line_plot_montage.png,0.8104920421349574,line-plots,plot,2021-08-20 14:11:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contourf/plot_2_0_contours_at_specific_levels_with_labels_montage.png,0.8105202701426509,contour-plots,contourf,2021-08-20 14:09:55
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/spy/plot_0_1_plot_sparsity_pattern_montage.png,0.8109415719223484,scatter-and-bubble-charts,spy,2021-08-20 14:12:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_7_0_specify_target_axes_and_marker_type_montage.png,0.8165727002066628,scatter-and-bubble-charts,scatter,2021-08-20 14:12:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_1_1_specify_bubble_colors_montage.png,0.8176031371587666,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:39
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/bubblechart3/plot_1_2_specify_bubble_colors_montage.png,0.8194096552948509,scatter-and-bubble-charts,bubblechart3,2021-08-20 14:12:40
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_1_customize_bubble_color_montage.png,0.8203632608796436,data-distribution-plots,bubblecloud,2021-08-20 14:10:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_3_0_specify_line_properties_and_display_markers_montage.png,0.8211444867735567,line-plots,fplot,2021-08-20 14:11:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contourf/plot_3_0_contours_at_one_level_montage.png,0.8247804987155304,contour-plots,contourf,2021-08-20 14:09:56
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stackedplot/plot_0_0_plot_timetable_variables_montage.png,0.8261501884823955,line-plots,stackedplot,2021-08-20 14:12:11
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_1_create_bubble_cloud_with_vector_data_montage.png,0.8265475586835643,data-distribution-plots,bubblecloud,2021-08-20 14:10:04
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_3_0_visualize_categorical_data_with_bubble_cloud_montage.png,0.8284787393972708,data-distribution-plots,bubblecloud,2021-08-20 14:10:05
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/histogram/plot_6_0_plot_multiple_histograms_montage.png,0.8324035508127582,data-distribution-plots,histogram,2021-08-20 14:10:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stem/plot_11_0_change_baseline_level_montage.png,0.8330070991812307,discrete-data-plots,stem,2021-08-20 14:11:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contour/plot_2_0_contours_at_one_level_montage.png,0.8339706754839938,contour-plots,contour,2021-08-20 14:09:50
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/surface-and-mesh-plots/fsurf/plot_4_0_specify_surface_properties_montage.png,0.8346011802239872,surface-and-mesh-plots,fsurf,2021-08-20 14:13:02
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_1_create_bubble_cloud_with_table_data_montage.png,0.8352920949448367,data-distribution-plots,bubblecloud,2021-08-20 14:10:03
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stackedplot/plot_2_0_reorder_variables_montage.png,0.8353885905375228,line-plots,stackedplot,2021-08-20 14:12:11
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stem/plot_1_0_plot_multiple_data_series_montage.png,0.8358979853884014,discrete-data-plots,stem,2021-08-20 14:11:12
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/contour-plots/contourslice/plot_0_0_draw_contours_for_single_slice_montage.png,0.8381179526251672,contour-plots,contourslice,2021-08-20 14:09:58
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stackedplot/plot_6_1_change_individual_plots_to_scatter_and_stair_plots_montage.png,0.8391025904912494,line-plots,stackedplot,2021-08-20 14:12:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot3/plot_2_0_specify_line_properties_and_display_markers_montage.png,0.8395894741433413,line-plots,fplot3,2021-08-20 14:11:46
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stem/plot_3_0_plot_multiple_data_series_at_specified_x_values_montage.png,0.8420906149091194,discrete-data-plots,stem,2021-08-20 14:11:13
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_1_0_plot_parametric_curve_montage.png,0.8421981406453095,line-plots,fplot,2021-08-20 14:11:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_6_1_add_labels_to_the_ends_of_bars_montage.png,0.8426978807457545,discrete-data-plots,barh,2021-08-20 14:11:04
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_6_0_specify_additional_style_options_montage.png,0.8433507770983238,discrete-data-plots,stairs,2021-08-20 14:11:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_6_0_specify_additional_style_options_montage.png,0.8433507770983238,line-plots,stairs,2021-08-20 14:12:16
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_7_0_specify_axes_for_stairstep_plots_montage.png,0.8458933985941536,discrete-data-plots,stairs,2021-08-20 14:11:09
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_7_0_specify_axes_for_stairstep_plots_montage.png,0.8458933985941536,line-plots,stairs,2021-08-20 14:12:16
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/barh/plot_6_0_add_labels_to_the_ends_of_bars_montage.png,0.8477140584541489,discrete-data-plots,barh,2021-08-20 14:11:04
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_3_0_display_filled_markers_with_varied_color_montage.png,0.8505186784516745,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/polarbubblechart/plot_2_0_specify_bubble_transparency_and_outline_color_montage.png,0.8511871563241338,polar-plots,polarbubblechart,2021-08-20 14:12:23
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/bar/plot_7_1_specify_labels_at_the_ends_of_bars_montage.png,0.8513768772585913,discrete-data-plots,bar,2021-08-20 14:10:57
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_1_0_plot_multiple_data_sets_with_custom_marker_size_montage.png,0.8526216793458715,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:52
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/fplot/plot_5_0_plot_multiple_lines_in_same_axes_montage.png,0.8551169873206625,line-plots,fplot,2021-08-20 14:11:45
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/polarbubblechart/plot_0_0_plot_random_bubbles_montage.png,0.8564075371607817,polar-plots,polarbubblechart,2021-08-20 14:12:22
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/swarmchart/plot_0_0_create_swarm_chart_montage.png,0.8576767211705156,scatter-and-bubble-charts,swarmchart,2021-08-20 14:12:51
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/polarbubblechart/plot_1_1_specify_bubble_colors_montage.png,0.8577104094562176,polar-plots,polarbubblechart,2021-08-20 14:12:22
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_4_0_specify_marker_symbol_montage.png,0.8594188399159435,scatter-and-bubble-charts,scatter,2021-08-20 14:12:44
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_1_0_vary_circle_size_montage.png,0.8594498769549659,scatter-and-bubble-charts,scatter,2021-08-20 14:12:43
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/discrete-data-plots/stairs/plot_8_1_modify_stairstep_plot_after_creation_montage.png,0.8595965052792331,discrete-data-plots,stairs,2021-08-20 14:11:10
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/line-plots/stairs/plot_8_1_modify_stairstep_plot_after_creation_montage.png,0.8595965052792331,line-plots,stairs,2021-08-20 14:12:17
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/polar-plots/polarbubblechart/plot_1_0_specify_bubble_colors_montage.png,0.8596411621719319,polar-plots,polarbubblechart,2021-08-20 14:12:22
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/scatter/plot_0_0_create_scatter_plot_montage.png,0.8626629373704743,scatter-and-bubble-charts,scatter,2021-08-20 14:12:42
https://github.com/plotly/ssim_baselines/blob/main/out_matlab/matlab/scatter-and-bubble-charts/spy/plot_0_2_plot_sparsity_pattern_montage.png,0.8636717576846902,scatter-and-bubble-charts,spy,2021-08-20 14:12:51
