Pair,SSIM,Category,Sub-Category,Timestamp
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example12_montage.png,0.851574789791829,Guides axes and legends,guide_colourbar,2021-08-20 00:42:22
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example13_montage.png,0.851574789791829,Guides axes and legends,guide_colourbar,2021-08-20 00:42:23
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_bar/example3_montage.png,0.8521622235468576,Layers,Geoms\geom_bar,2021-08-20 00:43:08
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_boxplot/example7_montage.png,0.8537226096535938,Layers,Geoms\geom_boxplot,2021-08-20 00:43:21
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Autoplot%20and%20fortify/map_data/example2_montage.png,0.8565575977232537,Autoplot and fortify,map_data,2021-08-20 00:41:33
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Autoplot%20and%20fortify/map_data/example1_montage.png,0.8582628480748593,Autoplot and fortify,map_data,2021-08-20 00:41:33
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Annotations/annotation_raster/example2_montage.png,0.8583539229716393,Layers,Annotations\annotation_raster,2021-08-20 00:42:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Aesthetics/aes_position/example8_montage.png,0.859174844888131,Aesthetics,aes_position,2021-08-20 00:41:32
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guide_colourbar/example11_montage.png,0.8594156531730163,Guides axes and legends,guide_colourbar,2021-08-20 00:42:21
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Annotations/annotation_raster/example3_montage.png,0.8606578333094267,Layers,Annotations\annotation_raster,2021-08-20 00:42:55
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/vars/example4_montage.png,0.8622129263349998,Facetting,vars,2021-08-20 00:42:11
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Facetting/vars/example5_montage.png,0.8622129263349998,Facetting,vars,2021-08-20 00:42:12
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Geoms/geom_bar/example4_montage.png,0.8628466758703702,Layers,Geoms\geom_bar,2021-08-20 00:43:09
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Layers/Annotations/annotation_raster/example4_montage.png,0.862966659093832,Layers,Annotations\annotation_raster,2021-08-20 00:42:56
https://github.com/plotly/ssim_baselines/blob/main/out_ggplot2/ggplot2/Guides%20axes%20and%20legends/guides/example10_montage.png,0.8632919001747422,Guides axes and legends,guides,2021-08-20 00:42:13
